全国地方公共団体コード,ID,地方公共団体名,許可番号,営業形態,名称,電話番号,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,営業者氏名,法人代表者氏名,営業者_所在地_連結表記,営業者_所在地_都道府県,営業者_所在地_市区町村,営業者_所在地_町字,営業者_所在地_番地以下,営業者_所在地_建物名等(方書),営業者_ 電話番号,許可年月日,備考
131067,,,58台浅健衛環き第44号,簡易宿所営業,ﾋﾞｼﾞﾈｽﾎﾃﾙ 松葉家,(03)3875-1858,日本堤一丁目2番8号,,,,,,35.726139,139.799744,有限会社松葉商事,,東京都台東区日本提一丁目2番8号,,,,,,,1983-12-03,
131067,,,30台台健生環き第309号,簡易宿所営業,ﾎﾃﾙ ｱﾎﾟﾛ,(03)3875-0795,日本堤一丁目2番9号,,,,,,35.726204,139.799911,,,,,,,,,,2019-03-27,
131067,,,2台台健生環き第10143号,簡易宿所営業,ﾎﾃﾙ大坂屋,(03)3871-2916,日本堤一丁目2番10号,,,,,,35.726177,139.800018,,,,,,,,,,2020-11-12,
131067,,,30第54号,簡易宿所営業,ﾆｭｰﾎﾃﾙ第一,(03)3873-2925,日本堤一丁目2番11号,,,,,,35.726063,139.800079,有限会社 ﾍﾞｯﾄﾊｳｽ,,東京都台東区日本提一丁目2番11号,,,,,,(03)3872-6518,1955-07-21,
131067,,,3台台健生環き第10158号,旅館・ホテル営業,宿家 白堤庵,(03)6802-4915,日本堤一丁目3番4号,,,,,,35.725498,139.79921,SOUﾎｰﾙﾃﾞｨﾝｸﾞｽ株式会社,,千葉県千葉市美浜区新港32番地1,,,,,,(043)244-7860,2022-01-24,
131067,,,32第62号,簡易宿所営業,大東館,(03)3875-9108,日本堤一丁目17番6号,,,,,,35.726139,139.798874,有限会社 大東簡易宿泊所,,東京都台東区日本提一丁目17番6号,,,,,,,1957-12-02,
131067,,,15台台健生環き第32号,簡易宿所営業,ﾎﾃﾙ さくら,(03)3876-7186,日本堤一丁目17番9号,,,,,,35.726315,139.799286,有限会社 ﾎﾟｯｺ,,横浜市戸塚区平戸町419番地,,,,,,(045)823-5597,2003-06-20,
131067,,,第9号,簡易宿所営業,千代田,(03)3875-7994,日本堤一丁目17番10号,,,,,,35.726196,139.799362,株式会社 若葉荘,,東京都台東区千束4-38-10,,,,,,(03)3873-2614,1969-05-12,
131067,,,30台台健生環き第7号,簡易宿所営業,ﾋﾞｼﾞﾈｽﾎﾃﾙ喜久家,(03)3875-3513,日本堤一丁目20番7号,,,,,,35.727024,139.799591,有限会社 田村金属挽物製作所,,東京都台東区千束四丁目38番10号,,,,,,(03)3873-2614,2019-03-28,
131067,,,13台台健生環き第46号,簡易宿所営業,ﾎﾃﾙ 大野屋,(03)3875-2596,日本堤一丁目20番8号,,,,,,35.726902,139.799652,,,,,,,,,,2001-11-29,
131067,,,13台台健生環き第64号,簡易宿所営業,大野屋 別館,(03)3874-1021,日本堤一丁目20番8号,,,,,,35.726902,139.799652,有限会社 大野屋,,東京都台東区日本堤一丁目20番8号,,,,,,(03)3875-2596,2002-01-24,
131067,,,56台浅健衛環き第121号,簡易宿所営業,つつみ,(03)3875-0289,日本堤一丁目21番2号,,,,,,35.726204,139.799744,有限会社 砂川屋旅館,,東京都台東区日本堤1-2-6,,,,,,,1982-08-28,
131067,,,58台浅健衛環き第60号,簡易宿所営業,つたや,(03)3872-5652,日本堤一丁目21番3号,,,,,,35.726128,139.799576,,,,,,,,,,1983-12-13,
131067,,,12台台健生環き第63号,簡易宿所営業,あけぼの旅館,(03)3872-1210,日本堤一丁目21番6号,,,,,,35.726368,139.799332,,,,,,,,,,2001-04-12,
131067,,,30台台健生環き第334号,簡易宿所営業,ﾋﾞｼﾞﾈｽﾎﾃﾙ ﾌｧﾐﾘｰ,(03)3874-5926,日本堤一丁目21番9号,,,,,,35.726635,139.799667,,,,,,,,,,2019-04-04,
131067,,,20台台健生環き第71号,簡易宿所営業,KANGAROO HOTEL,,日本堤一丁目21番11号,,,,,,35.726509,139.79985,,,,,,,,,,2009-04-23,
131067,,,63台浅健衛環き第81号,簡易宿所営業,ﾎﾃﾙ あづみ野,(03)3873-4709,日本堤一丁目21番12号,,,,,,35.726379,139.799911,有限会社 石川商店,,東京都台東区日本堤一丁目24番11号,,,,,,(03)3876-5648,1989-10-31,
131067,,,25台台健生環き第103号,簡易宿所営業,KANGAROO HOTEL SIDE B,(03)3872-8572,日本堤一丁目22番2号,,,,,,35.726387,139.799988,,,,,,,,,,2015-12-10,
131067,,,28台台健生環き第107号,簡易宿所営業,HOTEL PEARL,(03)3875-4012,日本堤一丁目22番3号,,,,,,35.726513,139.799927,株式会社HOTEL PEARL,,東京都台東区日本堤一丁目22番3号,,,,,,(03)3875-4012,2016-12-26,
131067,,,54台浅健衛環き第81号,簡易宿所営業,山王,(03)3872-2490,日本堤一丁目22番6号,,,,,,35.726768,139.800003,(株)勉強屋,,東京都台東区日本提一丁目1番10号,,,,,,(03)3872-3202,1980-12-13,
131067,,,60台浅健衛環き第55号,簡易宿所営業,ﾋﾞｼﾞﾈｽﾎﾃﾙ まるや,(03)3872-0428,日本堤一丁目23番4号,,,,,,35.726608,139.800125,,,,,,,,,,1986-08-09,
131067,,,62台浅健衛環き第44号,簡易宿所営業,ｴｺﾉﾐｰﾎﾃﾙ ほていや,(03)3875-5912,日本堤一丁目23番9号,,,,,,35.726841,139.800385,有限会社 ほていや商事,,東京都台東区日本提一丁目23番9号,,,,,,,1988-04-05,
131067,,,56台浅健衛環き第120号,簡易宿所営業,谷屋,(03)3875-4636,日本堤一丁目23番10号,,,,,,35.726719,139.800446,,,,,,,,,,1982-08-28,
131067,,,29台台健生環き第187号,簡易宿所営業,ｱﾈｯｸｽ えびすや,(03)3875-5912,日本堤一丁目24番2号,,,,,,35.726952,139.800064,有限会社 よねや宿泊所,,東京都台東区日本提一丁目24番2号,,,,,,(03)3875-5912,2018-03-30,
131067,,,21台台健生環き第82号,簡易宿所営業,朝日館,(03)5808-9501,日本堤一丁目24番4号,,,,,,35.726807,139.799835,,,,,,,,,,2010-02-26,
131067,,,31台台健生環き第10185号,簡易宿所営業,金山旅館,(03)3875-4828,日本堤一丁目24番7号,,,,,,35.727104,139.799622,株式会社SDE,,東京都台東区日本堤一丁目24番7号,,,,,,,2019-12-25,
131067,,,30台台健生環き第151号,簡易宿所営業,宿屋いしかわ,(03)3873-4709,日本堤一丁目24番11号,,,,,,35.72744,139.799896,有限会社石川商店,,東京都台東区日本堤一丁目24番11号,,,,,,(03)3873-4709,2019-04-04,
131067,,,2台浅健衛環き第10号,簡易宿所営業,ﾎﾃﾙ ふくじゅ,(03)3872-8025,日本堤一丁目25番6号,,,,,,35.727077,139.798889,有限会社田村金属挽物製作所,,東京都台東区千束四丁目38番10号,,,,,,,1991-04-04,
131067,,,3台台健生環き第10157号,旅館・ホテル営業,宿家 夢路,(03)6802-4915,日本堤一丁目35番12号,,,,,,35.726395,139.797424,SOUﾎｰﾙﾃﾞｨﾝｸﾞｽ株式会社,,千葉県千葉市美浜区新港32番地1,,,,,,(043)244-7860,2022-01-31,
131067,,,19台台健生環き第3号,簡易宿所営業,ﾎﾃﾙｱｸｾﾗ,(03)3871-5568,日本堤一丁目40番12号,,,,,,35.727768,139.799927,株式会社ｱｸｾﾗﾎｰﾑ,,神奈川県横浜市中区羽衣町三丁目76番地3,,,,,,(045)232-6360,2007-04-27,
131067,,,19台台健生環き第89号,簡易宿所営業,ﾎﾃﾙ三楽,,日本堤二丁目1番6号,,,,,,35.727917,139.799271,株式会社三三ﾊｳｽ,,東京都台東区日本堤一丁目39番11号,,,,,,(03)6903-9323,2008-01-30,
131067,,,18台台健生環き第99号,簡易宿所営業,登喜和,(03)3872-6641,日本堤二丁目1番8号,,,,,,35.72813,139.799301,有限会社 登喜和,,東京都台東区日本堤二丁目1番8号,,,,,,(03)3872-6641,2007-01-17,
131067,,,39浅保旅指第22号,簡易宿所営業,福よし,(03)3874-1040,日本堤二丁目1番9号,,,,,,35.728165,139.799454,,,,,,,,,,1964-09-16,
131067,,,31台台健生環き第10205号,簡易宿所営業,Bocchi Hostel,(03)3871-2789,日本堤二丁目2番2号,,,,,,35.727596,139.799042,日本金宇不動産株式会社,,東京都台東区日本堤二丁目2番2号,,,,,,(03)3871-2789,2019-12-23,
131067,,,47第14号,簡易宿所営業,協和館,(03)3875-3067,日本堤二丁目2番13号,,,,,,35.727905,139.799194,有限会社 協和館,,東京都台東区日本堤二丁目2番13号,,,,,,(03)3872-4319,1972-10-20,
131067,,,31台台健生環き第10312号,旅館・ホテル営業,Hotel Fukujun,,日本堤二丁目4番7号,,,,,,35.727928,139.798294,株式会社平成福順,,東京都中央区日本橋本町三丁目4番18号,,,,,,,2023-04-05,
131067,,,5台台健生環き第10057号,簡易宿所営業,LAMI DORMITORY,,日本堤二丁目7番7号,,,,,,35.727314,139.797501,DIAMOND GATE株式会社,,千葉県白井市十余一43-176,,,,,,,2023-08-02,
131067,,,51台浅健衛環き第56号,簡易宿所営業,あかぎ荘,(03)3875-6980,日本堤二丁目27番10号,,,,,,35.728432,139.799057,有限会社 あかぎ,,東京都台東区日本堤二丁目27番10号,,,,,,(03)3873-2614,1980-01-08,
131067,,,27第1972号,簡易宿所営業,若葉荘,(03)3872-3221,日本堤二丁目28番3号,,,,,,35.728188,139.799286,株式会社 若葉荘,,東京都台東区千束四丁目38番10号,,,,,,(03)3873-2614,1952-05-12,
131067,,,60台浅健衛環き第22号,簡易宿所営業,ﾎﾃﾙ 浅草会館,(03)3872-6303,日本堤二丁目28番10号,,,,,,35.728466,139.799591,株式会社 浅草宿泊所会館,,東京都台東区日本提二丁目28番10号,,,,,,,1986-02-13,
131067,,,5台浅健衛環き第12号,簡易宿所営業,ﾆｭｰかどや,(03)3876-4264,日本堤二丁目28番11号,,,,,,35.728336,139.799652,株式会社 浅草宿泊所会館,,東京都台東区日本提2-28-10,,,,,,,1993-08-16,
131067,,,31台台健生環き第10224号,旅館・ホテル営業,あさひ,,日本堤二丁目31番10号,,,,,,35.728786,139.797073,合同会社ｱｻﾋﾗﾃｰﾙ,,東京都台東区日本堤二丁目31番10号,,,,,,,2019-12-26,
131067,,,23台台健生環き第26号,旅館・ホテル営業,行燈旅館,(03)3873-8611,日本堤二丁目34番10号,,,,,,35.728325,139.795456,行燈有限会社,,東京都台東区日本堤二丁目34番10号,,,,,,(03)3873-8611,2011-07-11,
131067,,,16台台健生環き第45号,旅館・ホテル営業,ﾎﾃﾙ ｽﾄｰﾘｰ,(03)3806-9733,根岸一丁目2番3号,,,,,,35.721191,139.779678,有限会社 志目商事,,東京都荒川区東日暮里五丁目5番7号ｼｰﾒｿﾞﾝ本社内,,,,,,(03)3806-9733,2004-08-03,
131067,,,10台台健生環き第31号,旅館・ホテル営業,ﾎﾃﾙ ｽﾃｰｼｮﾝ ｽｸｴｱ,(03)3876-3511,根岸一丁目2番5号,,,,,,35.721436,139.779526,有限会社 志目商事,,東京都荒川区東日暮里五丁目5番7号ｼｰﾒｿﾞﾝ本社内,,,,,,(03)3806-9733,1999-09-21,
131067,,,15台台健生環き第114号,旅館・ホテル営業,ﾎﾃﾙ ｽﾃｰｼｮﾝ ｲﾝﾍﾟﾘｱﾙ,(03)3876-5770,根岸一丁目2番5号,,,,,,35.721436,139.779526,有限会社 志目商事,,東京都荒川区東日暮里五丁目5番7号ｼｰﾒｿﾞﾝ本社内,,,,,,(03)3806-9733,2004-11-24,
131067,,,45下保旅指第2号,旅館・ホテル営業,旅館 末廣,,根岸一丁目2番6号,,,,,,35.72147,139.779404,有限会社 末廣,,東京都台東区根岸一丁目2番6号,,,,,,,1971-02-15,
131067,,,22台台健生環き第61号,旅館・ホテル営業,ﾎﾃﾙ 苺,(03)5663-0205,根岸一丁目2番7号,,,,,,35.721489,139.779266,株式会社 FOXY,,東京都荒川区東日暮里五丁目5番7号ｼｰﾒｿﾞﾝ本社内,,,,,,,2010-11-30,
131067,,,31台台健生環き第10199号,旅館・ホテル営業,HOTEL 苺 GRANDE,(03)3873-1943,根岸一丁目2番7号,,,,,,35.721489,139.779266,,,,,,,,,,2019-12-04,
131067,,,3台台健生環き第10170号,旅館・ホテル営業,ﾎﾃﾙ ｱﾑｰﾙ,(03)3872-7401,根岸一丁目2番9号,,,,,,35.721733,139.779114,,,,,,,,,,2022-01-25,
131067,,,9台台健生環き第142号,旅館・ホテル営業,ﾎﾃﾙ  ﾊﾟｰﾙ,(03)3873-8886,根岸一丁目2番10号,,,,,,35.721813,139.779251,有限会社 旅館末広,,東京都台東区根岸一丁目2番6号,,,,,,(03)3873-0453,1998-06-29,
131067,,,21台台健生環き第4号,旅館・ホテル営業,ﾎﾃﾙ FOXY,,根岸一丁目2番11号,,,,,,35.721889,139.779373,株式会社 FOXY,,東京都荒川区東日暮里五丁目5番7号ｼｰﾒｿﾞﾝ本社内,,,,,,,2009-04-17,
131067,,,21台台健生環き第92号,旅館・ホテル営業,ｶﾝﾃﾞｵﾎﾃﾙｽﾞ上野公園,(03)5808-6100,根岸一丁目2番13号,,,,,,35.722,139.779709,株式会社ｶﾝﾃﾞｵ･ﾎｽﾋﾟﾀﾘﾃｨ･ﾏﾈｼﾞﾒﾝﾄ,,東京都港区新橋四丁目5番1号,,,,,,(03)6435-6577,2010-04-13,
131067,,,16台台健生環き第98号,旅館・ホテル営業,東横ｲﾝ鶯谷駅前,(03)5824-1045,根岸一丁目2番17号,,,,,,35.721573,139.780106,株式会社東横ｲﾝ,,東京都大田区新蒲田一丁目7番4号,,,,,,(03)5703-1045,2006-08-24,
131067,,,61台下健衛環き第11号,旅館・ホテル営業,ﾎﾃﾙ ﾌﾟﾘﾝｾｽⅡ,(03)3876-3301,根岸一丁目2番18号,,,,,,35.721462,139.780197,日東ﾘｰｽ株式会社,,東京都千代田区鍛治町一丁目4番3号,,,,,,(03)3254-0653,1987-06-13,
131067,,,26台台健生環き第125号,旅館・ホテル営業,ﾎﾃﾙ ｼｬｰｳｯﾄﾞ,(03)3876-2121,根岸一丁目2番21号,,,,,,35.721165,139.780197,有限会社ﾘﾋﾞｴﾗ,,東京都台東区根岸一丁目2番21号,,,,,,(03)3876-2121,2015-03-31,
131067,,,21台台健生環き第18号,旅館・ホテル営業,HOTEL SCHALL(ﾎﾃﾙ ｼｬｰﾙ),(03)3872-7827,根岸一丁目3番9号,,,,,,35.721565,139.778854,株式会社 ｴﾇ･ｼｰ･ｴｽ,,東京都台東区根岸一丁目3番9号,,,,,,,2009-08-03,
131067,,,61台下健衛環き第21号,旅館・ホテル営業,ﾎﾃﾙかつら,(03)3872-7313,根岸一丁目3番11号,,,,,,35.721626,139.779083,有限会社 ﾀﾞｲｾｷ商事,,東京都台東区浅草3-32-10,,,,,,,1986-10-02,
131067,,,2台台健生環き第10239号,旅館・ホテル営業,ﾎﾃﾙ日光,(03)5808-9420,根岸一丁目3番11号,,,,,,35.721626,139.779083,日光合同会社,,東京都荒川区東日暮里三丁目41番8号,,,,,,(03)6806-8480,2021-04-09,
131067,,,62台下健衛環き第2号,旅館・ホテル営業,ﾎﾃﾙｻﾝﾓﾘｯﾂ ｴｺ,(03)3874-2534,根岸一丁目3番12号,,,,,,35.721519,139.77919,株式会社 山岸,,東京都台東区根岸1-2-7,,,,,,,1987-06-08,
131067,,,6台下健衛環き第38号,旅館・ホテル営業,ﾎﾃﾙ ｻﾝﾓﾘｯﾂ,(03)5603-0381,根岸一丁目3番15号,,,,,,35.721394,139.77951,株式会社  山岸,,東京都台東区根岸1-2-7,,,,,,,1995-12-15,
131067,,,5台台健生環き第10008号,旅館・ホテル営業,ﾎﾃﾙ 山王,(03)3872-0270,根岸一丁目3番15号,,,,,,35.721394,139.77951,株式会社志目興産,,東京都荒川区東日暮里五丁目5番7号ｼｰﾒｿﾞﾝ本社内,,,,,,,2023-06-06,
131067,,,22台台健生環き第73号,旅館・ホテル営業,ﾎﾃﾙｴﾝｼﾞｭ本館,(03)3876-0913,根岸一丁目5番3号,,,,,,35.72179,139.778503,株式会社 英真,,東京都台東区根岸一丁目5番3号,,,,,,,2010-12-17,
131067,,,28台台健生環き第4号,旅館・ホテル営業,ﾎﾃﾙ ｻﾎﾞｲ2,(03)3876-4141,根岸一丁目5番4号,,,,,,35.721905,139.778381,株式会社ｸﾞｯﾄﾞﾜﾝ,,東京都台東区根岸一丁目5番5号,,,,,,(03)3876-4141,2016-04-26,
131067,,,28台台健生環き第3号,旅館・ホテル営業,ﾎﾃﾙ ｻﾎﾞｲ1,(03)3876-4141,根岸一丁目5番5号,,,,,,35.722023,139.778366,株式会社ｸﾞｯﾄﾞﾜﾝ,,東京都台東区根岸一丁目5番5号,,,,,,(03)3876-4141,2016-04-26,
131067,,,22台台健生環き第74号,旅館・ホテル営業,ﾎﾃﾙｴﾝｼﾞｭ別邸万華,(03)3876-0931,根岸一丁目5番6号,,,,,,35.722118,139.778458,株式会社 英真,,東京都台東区根岸一丁目5番3号,,,,,,(03)3822-3577,2010-12-17,
131067,,,5台下健衛環き第14号,旅館・ホテル営業,ﾎﾃﾙ ﾗｯｸｽ,(03)3873-3210,根岸一丁目5番7号,,,,,,35.72226,139.778595,有限会社くるみ,,東京都台東区根岸一丁目5番7号,,,,,,(03)3873-3210,1994-08-02,
131067,,,16台台健生環き第38号,旅館・ホテル営業,ﾎﾃﾙ ﾗｯｸｽ2,(03)3873-1258,根岸一丁目5番7号,,,,,,35.72226,139.778595,有限会社 くるみ,,東京都台東区根岸一丁目5番7号,,,,,,(03)3873-3210,2004-08-25,
131067,,,6台台健生環き第10030号,旅館・ホテル営業,Hotel Bella,,根岸一丁目5番7号,,,,,,35.72226,139.778595,株式会社AKIRAI,,東京都葛飾区新小岩三丁目20番7号,,,,,,,2024-07-04,
131067,,,,旅館・ホテル営業,鶯谷ｽﾃｰｼｮﾝﾎﾃﾙ,(03)3874-6317,根岸一丁目5番10号,,,,,,35.722565,139.778748,有限会社 志目商事,,東京都荒川区東日暮里五丁目5番7号ｼｰﾒｿﾞﾝ本社内,,,,,,(03)3876-2615,1996-10-24,
131067,,,61台下健衛環き第33号,旅館・ホテル営業,ﾎﾃﾙ ﾆｭｰ大柿,(03)3871-6578,根岸一丁目5番17号,,,,,,35.722141,139.779572,有限会社 丸世,,東京都台東区根岸一丁目5番17号,,,,,,,1986-12-04,
131067,,,23台台健生環き第101号,旅館・ホテル営業,ﾎﾃﾙ ｱｼﾞｱﾝ ﾋﾟｰﾄﾞｱ,(03)3876-8877,根岸一丁目5番22号,,,,,,35.721725,139.779053,有限会社ｻﾝﾎｰﾑ,,東京都台東区根岸一丁目5番22号,,,,,,(03)3770-1245,2012-05-01,
131067,,,21台台健生環き第38号,旅館・ホテル営業,ﾎﾃﾙ SERA APiO,(03)3876-2700,根岸一丁目5番23号,,,,,,35.721645,139.778931,株式会社I･S･K,,東京都台東区根岸一丁目8番13号,,,,,,(03)3872-1381,2009-10-07,
131067,,,26台台健生環き第35号,旅館・ホテル営業,HOTEL EXE ANNEX,(03)3874-4566,根岸一丁目6番3号,,,,,,35.722523,139.778198,株式会社ﾊｰﾄﾜﾝ鶯谷,,東京都台東区根岸一丁目6番3号,,,,,,(03)3874-4566,2014-07-18,
131067,,,5台台健生環き第10107号,旅館・ホテル営業,ﾎﾃﾙ YAYAYA 貮番館,(03)3873-8898,根岸一丁目6番14号,,,,,,35.722645,139.778778,株式会社 志目興産,,東京都荒川区東日暮里5-5-7 ｼｰﾒｿﾞﾝ本社内,,,,,,,2023-10-04,
131067,,,20台台健生環き第63号,旅館・ホテル営業,ﾎﾃﾙ ｻﾝﾓﾘｯﾂ ﾃﾗ,(03)5808-0381,根岸一丁目7番1号,,,,,,35.722057,139.778183,株式会社ﾎﾃﾙしのぶ,,東京都台東区根岸一丁目7番1号,,,,,,(03)5603-0386,2008-12-17,
131067,,,25台台健生環き第69号,旅館・ホテル営業,ﾎﾃﾙEXE,(03)3871-0810,根岸一丁目7番2号,,,,,,35.722153,139.778076,株式会社ﾄﾞﾘｰﾑﾜﾝ鶯谷,,東京都台東区根岸一丁目7番2号,,,,,,(03)3874-4145,2014-01-28,
131067,,,25台台健生環き第34号,旅館・ホテル営業,ﾎﾃﾙ ﾌﾟﾗﾝﾀﾝ,(03)3871-5537,根岸一丁目7番5号,,,,,,35.722473,139.777771,有限会社ｱｲ･ﾃﾞｨｰ･ｱｲ,,東京都台東区根岸三丁目7番18-704号,,,,,,(03)5603-0234,2013-09-03,
131067,,,26台台健生環き第99号,旅館・ホテル営業,HOTEL Le CLUB,(03)5603-9556,根岸一丁目7番12号､13号,,,,,,35.722416,139.778442,株式会社ﾄﾗｽﾄﾜﾝ鶯谷,,東京都台東区根岸一丁目7番12号,,,,,,(03)5603-9556,2015-02-10,
131067,,,4台台健生環き第10220号,旅館・ホテル営業,ﾎﾃﾙﾊﾞﾘﾊﾞﾘ鶯谷,(03)6458-1239,根岸一丁目7番15号,,,,,,35.722195,139.778473,株式会社ﾜﾀﾅﾍﾞ商事,,東京都新宿区五丁目9番24号,,,,,,(03)5312-9889,2023-05-12,
131067,,,4台下健衛環き第12号,旅館・ホテル営業,ﾎﾃﾙ ｸﾘｽﾀﾙ Ⅰ,(03)5603-6555,根岸一丁目8番3号,,,,,,35.722698,139.777344,日東ﾘｰｽ株式会社,,東京都千代田区鍛治町一丁目4番3号,,,,,,(03)3254-0653,1992-06-29,
131067,,,29台台健生環き第242号,旅館・ホテル営業,KOYADO,(03)6458-1141,根岸一丁目8番3号,,,,,,35.722698,139.777344,株式会社ﾌﾟﾛﾃｯｸｽ,,東京都品川区東五反田一丁目16番1号,,,,,,(03)6455-7522,2018-10-16,
131067,,,28台台健生環き第84号,旅館・ホテル営業,ﾎﾃﾙｽﾃｰｼｮﾝ ｴﾙﾏｰ,(03)3872-5050,根岸一丁目8番5号,,,,,,35.7229,139.777084,,,,,,,,,,2016-11-21,
131067,,,,旅館・ホテル営業,ﾎﾃﾙｽﾃｰｼｮﾝ迎賓館,(03)3871-8581,根岸一丁目8番10号,,,,,,35.723183,139.776886,株式会社 志目興産,,東京都荒川区東日暮里五丁目5番7号ｼｰﾒｿﾞﾝ本社内,,,,,,(03)3806-9733,2004-06-10,
131067,,,11台台健生環き第1号,旅館・ホテル営業,ﾎﾃﾙ ｽﾃｰｼｮﾝ 七番館,(03)3871-5157,根岸一丁目8番11号,,,,,,35.723068,139.777039,有限会社 志目商事,,東京都荒川区東日暮里五丁目5番7号ｼｰﾒｿﾞﾝ本社内,,,,,,(03)3806-9733,2000-04-26,
